94112,06075031201
94112,06075031400
94112,06075026100
94112,06081600700
94112,06075030900
94112,06075026301
94112,06075031000
94112,06075026302
94112,06075026004
94112,06075026303
94112,06075025500
94112,06075031202
94112,06075026003
94112,06075026200
94112,06075025600
94112,06075026001
94112,06075980501
94112,06075031302
94112,06075025403
94112,06075026002
94112,06075031100
94112,06075031301
